Trajectory_1,Trajectory_2,Trajectory_3,Trajectory_4,Trajectory_5,Trajectory_6
2.27463222281228,-2.72747666079431,-0.568244652309292,1.7249249863087,1.5707963267949,-0.703835896017381
2.27217598317104,-2.72360573942807,-0.575963468553146,1.72877288118632,1.5707963267949,-0.701379656376146
2.2697447606212,-2.71967462341246,-0.583797960192482,1.73267625681005,1.5707963267949,-0.698948433826301
2.26733828086526,-2.71568535494039,-0.591743849716189,1.73663287786168,1.5707963267949,-0.696541954070362
2.2649563012303,-2.7116397956654,-0.599797224025,1.7406406928955,1.5707963267949,-0.694159974435405
2.262598610034,-2.70753963505001,-0.607954517066893,1.74469782532201,1.5707963267949,-0.691802283239099
2.26026502609352,-2.70338639819032,-0.616212493517027,1.74880256491245,1.5707963267949,-0.689468699298627
2.25795539837324,-2.69918145310419,-0.624568233527807,1.7529533598371,1.5707963267949,-0.68715907157834
2.25566960576835,-2.69492601747528,-0.633019118564573,1.75714880924496,1.5707963267949,-0.68487327897345
2.25340755702331,-2.690621164849,-0.641562818334035,1.76138765638814,1.5707963267949,-0.682611230228418
2.25116919078494,-2.6862678302786,-0.650197278807059,1.76566878229076,1.5707963267949,-0.680372863990047
2.24895447579153,-2.68186681542192,-0.658920711333339,1.76999119996036,1.5707963267949,-0.678158148996638
2.24676341120086,-2.67741879308931,-0.667731582843781,1.77435404913819,1.5707963267949,-0.675967084405962
2.24459602706111,-2.67292431124379,-0.676628607135718,1.77875659158461,1.5707963267949,-0.673799700266218
2.24245238493059,-2.66838379645347,-0.685610737237236,1.78319820689581,1.5707963267949,-0.67165605813569
2.24033257865333,-2.66379755679481,-0.694677158849253,1.78767838884917,1.5707963267949,-0.669536251858433
2.23823673529998,-2.65916578420338,-0.703827284867464,1.79219674227595,1.5707963267949,-0.667440408505082
2.23616501628473,-2.65448855626599,-0.713060750991142,1.79675298046223,1.5707963267949,-0.665368689489832
2.23411761867174,-2.64976583744467,-0.722377412431841,1.80134692308161,1.5707963267949,-0.663321291876839
2.23209477668656,-2.64499747971933,-0.731777341742072,1.8059784946665,1.5707963267949,-0.661298449891661
2.23009676345112,-2.64018322263066,-0.741260827792895,1.81064772362866,1.5707963267949,-0.659300436656228
2.22812389296379,-2.63532269270008,-0.750828375939057,1.81535474184424,1.5707963267949,-0.657327566168889
2.22617652234974,-2.63041540219646,-0.760480709422196,1.82009978482375,1.5707963267949,-0.65538019555484
2.22425505441126,-2.62546074721269,-0.770218772075916,1.82488319249371,1.5707963267949,-0.653458727616362
2.2223599405122,-2.62045800500593,-0.780043732412429,1.82970541062346,1.5707963267949,-0.651563613717304
2.22049168383686,-2.61540633054583,-0.789956989188446,1.83456699293938,1.5707963267949,-0.649695357041966
2.21865084307027,-2.6103047522032,-0.799960178569639,1.83946860397794,1.5707963267949,-0.647854516275377
2.21683803655489,-2.6051521664977,-0.810055183037806,1.84441102274061,1.5707963267949,-0.646041709759995
2.21505394698837,-2.59994733180716,-0.820244142214631,1.84939514722689,1.5707963267949,-0.644257620193474
2.21329932673847,-2.59468886092147,-0.830529465810934,1.85442199993751,1.5707963267949,-0.642502999943577
2.21157500386508,-2.58937521230131,-0.840913848952429,1.85949273445884,1.5707963267949,-0.640778677070184
2.20988188895584,-2.58400467987387,-0.851400290183197,1.86460864326217,1.5707963267949,-0.639085562160945
2.20822098290235,-2.57857538116438,-0.861992112509206,1.86977116687869,1.5707963267949,-0.637424656107457
2.20659338576847,-2.57308524352148,-0.87269298791812,1.8749819046447,1.5707963267949,-0.635797058973574
2.20500030693282,-2.56753198814421,-0.88350696590252,1.88024262725183,1.5707963267949,-0.634203980137926
2.20344307672522,-2.56191311155722,-0.894438506625182,1.88555529138751,1.5707963267949,-0.632646749930322
2.20192315982346,-2.55622586410397,-0.905492519503961,1.89092205681303,1.5707963267949,-0.63112683302856
2.20044217073568,-2.5504672249324,-0.916674408166775,1.89634530630428,1.5707963267949,-0.629645843940781
2.19900189176737,-2.54463387282737,-0.927990122945428,1.90182766897791,1.5707963267949,-0.628205564972477
2.19760429396619,-2.53872215209147,-0.939446222353425,1.90737204764999,1.5707963267949,-0.626807967171291
2.196251561658,-2.53272803248096,-0.951049945346747,1.91298165103281,1.5707963267949,-0.625455234863106
2.19494612134344,-2.52664706195208,-0.962809296622736,1.91866003177992,1.5707963267949,-0.624149794548546
2.19369067592672,-2.52047431064489,-0.974733147806641,1.92441113165664,1.5707963267949,-0.622894349131827
2.19248824551586,-2.51420430410184,-0.986831358156535,1.93023933546348,1.5707963267949,-0.621691918720965
2.19134221638859,-2.50783094314489,-0.999114919456023,1.93614953580602,1.5707963267949,-0.620545889593692
2.19025640019659,-2.50134740706614,-1.01159613116037,1.94214721143161,1.5707963267949,-0.619460073401695
2.18923510613227,-2.49474603573899,-1.02428881376227,1.94823852270637,1.5707963267949,-0.618438779337375
2.18828322968208,-2.4880181848121,-1.03720857096563,1.95443042898283,1.5707963267949,-0.61748690288718
2.18740636285141,-2.48115404612544,-1.05037311492671,1.96073083425725,1.5707963267949,-0.616610036056518
2.18661093254176,-2.47414242261028,-1.06380267404536,1.96714876986074,1.5707963267949,-0.615814605746859
2.18590437636319,-2.4669704427677,-1.07752051035299,1.97369462632579,1.5707963267949,-0.615108049568297
2.18529536901275,-2.45962319366685,-1.09155358471566,1.98038045158761,1.5707963267949,-0.614499042217855
2.18479411816053,-2.45208324211662,-1.10593342493412,1.98722034025585,1.5707963267949,-0.613997791365633
2.1844127577834,-2.44432999929876,-1.12069727790901,1.99423095041288,1.5707963267949,-0.613616430988503
2.18416588120545,-2.43633886130908,-1.13588966852318,2.00143220303736,1.5707963267949,-0.613369554410553
2.18407127962171,-2.42808002057313,-1.15156455597051,2.00884824974875,1.5707963267949,-0.613274952826817
2.1841509919263,-2.41951677933975,-1.16778839409304,2.0165088466379,1.5707963267949,-0.613354665131405
2.18443284277893,-2.41060308332089,-1.18464460783457,2.02445136436057,1.5707963267949,-0.613636515984028
2.18495277854088,-2.40127978261849,-1.20224038118901,2.0327238370126,1.5707963267949,-0.614156451745985
2.18575857345986,-2.3914687097875,-1.22071741036743,2.04138979336003,1.5707963267949,-0.614962246664958
2.18691603788852,-2.38106277720251,-1.24026988931083,2.05053633971844,1.5707963267949,-0.616119711093627
2.18852016491417,-2.36990822748525,-1.26117675461884,2.0602886553092,1.5707963267949,-0.617723838119275
2.1907170770845,-2.35776974459053,-1.28386508197892,2.07083849977456,1.5707963267949,-0.619920750289608
2.19375321391379,-2.34425238895664,-1.30905197230545,2.08250803446719,1.5707963267949,-0.622956887118892
2.19810980418396,-2.3285885298014,-1.33813191127847,2.09592411428498,1.5707963267949,-0.627313477389064
2.2050305376607,-2.30880319298409,-1.37469460539903,2.11270147158823,1.5707963267949,-0.6342342108658
2.22761504094053,-2.26421599065866,-1.45636162015739,2.14978128402115,1.5707963267949,-0.656818714145635
2.22761504094053,-2.26421599065866,-1.45636162015739,2.14978128402115,1.5707963267949,-0.656818714145635
2.25853079478984,-2.22474997553241,-1.52774360229234,2.18169725102985,1.5707963267949,-0.687734467994948
2.27372088406438,-2.21013034787465,-1.55395485242727,2.19328887350703,1.5707963267949,-0.702924557269488
2.28628429920506,-2.19967641730638,-1.57261723270475,2.20149732321623,1.5707963267949,-0.715487972410166
2.29746413542874,-2.19141289850212,-1.58732075356916,2.20793732527638,1.5707963267949,-0.726667808633839
2.30774106824128,-2.18457184122736,-1.59946021171705,2.21323572614952,1.5707963267949,-0.736944741446385
2.31736102476221,-2.17875797857736,-1.60975302595384,2.2177146777363,1.5707963267949,-0.746564697967314
2.32646965557965,-2.17373565964085,-1.61862659655557,2.22156592940153,1.5707963267949,-0.755673328784755
2.33516152175858,-2.16935078500724,-1.62636019125476,2.2249146494671,1.5707963267949,-0.764365194963684
2.34350204101985,-2.16549591819639,-1.63314834154216,2.22784793294365,1.5707963267949,-0.772705714224956
2.3515386337771,-2.16209253641542,-1.63913308749654,2.23042929711706,1.5707963267949,-0.780742306982203
2.35930693071973,-2.15908112823814,-1.64442196322903,2.23270676467228,1.5707963267949,-0.78851060392483
2.36683447832219,-2.15641527196248,-1.64909875001517,2.23471769518276,1.5707963267949,-0.796038151527294
2.37414307406759,-2.15405789681162,-1.65323026424382,2.23649183426055,1.5707963267949,-0.80334674727269
2.38125030376791,-2.15197881682594,-1.65687083391008,2.23805332394112,1.5707963267949,-0.810453976973015
2.38817059061504,-2.15015304458464,-1.66006535903285,2.2394220768226,1.5707963267949,-0.817374263820145
2.3949159328994,-2.14855960282361,-1.66285146810853,2.24061474413725,1.5707963267949,-0.824119606104506
2.40149643622033,-2.1471806651508,-1.66526107716551,2.24164541552141,1.5707963267949,-0.830700109425438
2.40792070596756,-2.14600092082365,-1.66732154215218,2.24252613618094,1.5707963267949,-0.837124379172663
2.41419614233576,-2.14500709603301,-1.66905652731393,2.24326729655205,1.5707963267949,-0.843399815540862
2.42032916581466,-2.14418758697955,-1.67048667073076,2.24387793091542,1.5707963267949,-0.849532839019765
2.42632539209943,-2.14353217439413,-1.67163010210144,2.24436594970067,1.5707963267949,-0.85552906530453
2.43218976955414,-2.14303179844104,-1.67250285099637,2.24473832264252,1.5707963267949,-0.861393442759242
2.43792668851417,-2.14267837909653,-1.6731191726304,2.24500122493203,1.5707963267949,-0.867130361719269
2.44354006911037,-2.14246467126178,-1.67349181064262,2.2451601551095,1.5707963267949,-0.872743742315474
2.44903343250245,-2.14238414674727,-1.67363221114769,2.24522003110006,1.5707963267949,-0.878237105707555
2.45440995914764,-2.14243089728801,-1.67355069865194,2.24518526914505,1.5707963267949,-0.883613632352743
2.45967253683102,-2.142599554194,-1.67325662180637,2.24505984920547,1.5707963267949,-0.888876210036122
2.46482380053205,-2.14288522128764,-1.67275847506788,2.24484736956062,1.5707963267949,-0.894027473737151
2.46986616572348,-2.14328341854906,-1.6720640009447,2.24455109269886,1.5707963267949,-0.899069838928583
2.47480185634343,-2.14379003446305,-1.67118027646343,2.24417398413159,1.5707963267949,-0.904005529548535
2.47963292841418,-2.1444012854913,-1.67011378671466,2.24371874541106,1.5707963267949,-0.908836601619284
2.48436129007832,-2.14511368142134,-1.66887048774004,2.24318784236648,1.5707963267949,-0.91356496328342
2.48898871866719,-2.14592399559503,-1.66745586056837,2.2425835293685,1.5707963267949,-0.918192391872298
2.4935168752961,-2.14682923921382,-1.66587495785461,2.24190787027354,1.5707963267949,-0.922720548501202
2.49794731738647,-2.14782663907053,-1.6641324443005,2.24116275657614,1.5707963267949,-0.927150990591571
2.50228150944139,-2.14891361817721,-1.66223263181738,2.24034992319969,1.5707963267949,-0.931485182646494
2.50652083234193,-2.15008777885369,-1.66017951022004,2.23947096227883,1.5707963267949,-0.935724505547032
2.51066659138481,-2.15134688791769,-1.65797677410207,2.23852733522486,1.5707963267949,-0.939870264589917
2.51472002324445,-2.15268886367843,-1.65562784643246,2.23752038331599,1.5707963267949,-0.943923696449552
2.5186823020115,-2.15411176448524,-1.65313589932346,2.23645133701381,1.5707963267949,-0.947885975216598
2.5225545444356,-2.15561377862327,-1.65050387234628,2.23532132417466,1.5707963267949,-0.951758217640702
2.52633781447935,-2.15719321538112,-1.64773448871158,2.2341313772978,1.5707963267949,-0.955541487684451
2.53003312727385,-2.1588484971429,-1.6448302695819,2.23288243992991,1.5707963267949,-0.959236800478956
2.53364145255246,-2.16057815237957,-1.64179354674273,2.2315753723274,1.5707963267949,-0.962845125757566
2.53716371762756,-2.16238080943317,-1.63862647382421,2.23021095646248,1.5707963267949,-0.966367390832659
2.54060080996565,-2.16425519100364,-1.63533103623759,2.22878990044634,1.5707963267949,-0.969804483170802
2.54395357940834,-2.16620010926075,-1.63190905996594,2.22731284243179,1.5707963267949,-0.973157252613446
2.54722284007837,-2.16821446151518,-1.62836221932863,2.22578035404891,1.5707963267949,-0.976426513283469
2.55040937200693,-2.17029722639231,-1.62469204382179,2.22419294341919,1.5707963267949,-0.979613045212029
2.55351392251011,-2.17244746046011,-1.62089992412194,2.22255105778715,1.5707963267949,-0.982717595715214
2.55653720734063,-2.17466429527004,-1.61698711732756,2.22085508580271,1.5707963267949,-0.985740880545735
2.55947991163603,-2.17694693477548,-1.612954751502,2.21910535948259,1.5707963267949,-0.988683584841134
2.56234269068177,-2.17929465309763,-1.60880382957193,2.21730215587466,1.5707963267949,-0.991546363886877
2.56512617050469,-2.18170679261369,-1.6045352326266,2.2154456984454,1.5707963267949,-0.994329843709793
2.5678309483098,-2.18418276234582,-1.60014972265614,2.21353615820706,1.5707963267949,-0.997034621514902
2.57045759277135,-2.18672203663336,-1.59564794476004,2.2115736545985,1.5707963267949,-0.999661265976456
2.57300664418692,-2.18932415407395,-1.59103042885116,2.20955825613021,1.5707963267949,-1.00221031739202
2.57547861450155,-2.19198871672227,-1.58629759087486,2.20748998080223,1.5707963267949,-1.00468228770665
2.57787398720744,-2.19471538953784,-1.58144973355776,2.2053687963007,1.5707963267949,-1.00707766041255
2.58019321712294,-2.19750390007606,-1.57648704669571,2.20319461997687,1.5707963267949,-1.00939689032804
2.58243673005321,-2.20035403841899,-1.57140960698601,2.2009673186101,1.5707963267949,-1.01164040325831
2.5846049223337,-2.20326565734505,-1.56621737740406,2.19868670795421,1.5707963267949,-1.0138085955388
2.58669816025589,-2.20623867273893,-1.56091020612048,2.19635255206451,1.5707963267949,-1.01590183346099
2.58871677937369,-2.20927306424563,-1.55548782494984,2.19396456240057,1.5707963267949,-1.01792045257879
2.59066108368728,-2.21236887617488,-1.54994984731771,2.19152239669769,1.5707963267949,-1.01986475689238
2.59253134469996,-2.21552621866483,-1.54429576572757,2.1890256575975,1.5707963267949,-1.02173501790506
2.59432780034191,-2.2187452691165,-1.53852494870422,2.18647389102582,1.5707963267949,-1.02353147354701
2.59605065375327,-2.22202627391348,-1.53263663718451,2.1838665843031,1.5707963267949,-1.02525432695837
2.59770007191727,-2.22536955044448,-1.5266299403201,2.18120316396969,1.5707963267949,-1.02690374512237
2.59927618413216,-2.22877548944969,-1.5205038306505,2.1784829933053,1.5707963267949,-1.02847985733726
2.60077908030876,-2.23224455771595,-1.51425713859676,2.17570536951782,1.5707963267949,-1.02998275351386
2.602208809078,-2.23577730114993,-1.50788854621813,2.17286952057316,1.5707963267949,-1.0314124822831
2.60356537569038,-2.2393743482633,-1.50139658016409,2.1699746016325,1.5707963267949,-1.03276904889548
2.60484873968613,-2.24303641410974,-1.49477960374372,2.16701969105856,1.5707963267949,-1.03405241289124
2.60605881231161,-2.24676430471962,-1.48803580802124,2.16400378594596,1.5707963267949,-1.03526248551671
2.60719545365348,-2.25055892208598,-1.48116320183285,2.16092579712393,1.5707963267949,-1.03639912685858
2.60825846945775,-2.25442126976368,-1.4741596006024,2.15778454357118,1.5707963267949,-1.03746214266285
2.6092476075954,-2.25835245915378,-1.46702261381444,2.15457874617332,1.5707963267949,-1.03845128080051
2.6101625541301,-2.26235371655677,-1.45974963097988,2.15130702074175,1.5707963267949,-1.0393662273352
2.61100292893629,-2.26642639109241,-1.45233780590224,2.14796787019975,1.5707963267949,-1.04020660214139
2.61176828080731,-2.27057196359991,-1.44478403902056,2.14455967582557,1.5707963267949,-1.04097195401241
2.61245808198267,-2.27479205665206,-1.43708495756652,2.14108068742369,1.5707963267949,-1.04166175518778
2.6130717220117,-2.27908844584008,-1.42923689322758,2.13752901227277,1.5707963267949,-1.04227539521681
2.61360850085552,-2.28346307251394,-1.42123585695286,2.13390260267191,1.5707963267949,-1.04281217406062
2.61406762111185,-2.287918058197,-1.41307751047189,2.13019924187399,1.5707963267949,-1.04327129431696
2.61444817922528,-2.29245572093477,-1.40475713401555,2.12641652815543,1.5707963267949,-1.04365185243038
2.61474915551896,-2.29707859388806,-1.3962695896299,2.12255185672306,1.5707963267949,-1.04395282872407
2.61496940285163,-2.30178944654216,-1.38760927935212,2.11860239909939,1.5707963267949,-1.04417307605673
2.61510763366306,-2.30659130898042,-1.37877009736846,2.11456507955398,1.5707963267949,-1.04431130686817
2.61516240512178,-2.31148749976502,-1.36974537508739,2.11043654805751,1.5707963267949,-1.04436607832689
2.61513210202569,-2.31648165808642,-1.36052781782874,2.10621314912027,1.5707963267949,-1.04433577523079
2.615014917028,-2.32157778099287,-1.35110943153535,2.10189088573332,1.5707963267949,-1.0442185902331
2.61480882766062,-2.32678026670061,-1.34148143754135,2.09746537744706,1.5707963267949,-1.04401250086572
2.61451156949898,-2.33209396522918,-1.33163417295367,2.09293181138796,1.5707963267949,-1.04371524270408
2.61412060464737,-2.33752423791949,-1.3215569735873,2.0882848847119,1.5707963267949,-1.04332427785247
2.61363308450821,-2.34307702780131,-1.31123803559218,2.08351873659859,1.5707963267949,-1.04283675771332
2.61304580551569,-2.34875894331477,-1.30066425085368,2.07862686737356,1.5707963267949,-1.04224947872079
2.61235515613757,-2.35457735860525,-1.28982100984495,2.0736020416553,1.5707963267949,-1.04155882934268
2.61155705294282,-2.36054053457264,-1.2786919637215,2.06843617149925,1.5707963267949,-1.04076072614792
2.61064686284318,-2.36665776616525,-1.26725873487883,2.06312017424918,1.5707963267949,-1.03985053604828
2.60961930766615,-2.37293956321463,-1.25550056164752,2.05764379806726,1.5707963267949,-1.03882298087126
2.60846834588493,-2.37939787463731,-1.24339385783586,2.05199540567828,1.5707963267949,-1.03767201909004
2.60718702443628,-2.386046369428,-1.23091166076531,2.04616170339842,1.5707963267949,-1.03639069764138
2.60576729081343,-2.39290079308164,-1.21802293121347,2.04012739750022,1.5707963267949,-1.03497096401853
2.6041997515682,-2.39997942578044,-1.20469165356864,2.03387475255418,1.5707963267949,-1.0334034247733
2.60247335723865,-2.4073036803038,-1.19087566169087,2.02738301519978,1.5707963267949,-1.03167703044376
2.60057498425481,-2.41489889559844,-1.17652508069065,2.02062764949419,1.5707963267949,-1.02977865745992
2.59848886932434,-2.42279541053717,-1.16158021872729,2.01357930246957,1.5707963267949,-1.02769254252944
2.59619582710148,-2.43103004931671,-1.14596865085447,2.00620237337628,1.5707963267949,-1.02539950030658
2.59367213991731,-2.43964822978092,-1.12960108028245,1.99845298326848,1.5707963267949,-1.02287581312242
2.59088793377432,-2.4487070476268,-1.11236528445006,1.99027600528196,1.5707963267949,-1.02009160697943
2.58780471575256,-2.45827995360983,-1.09411693500732,1.98160056182226,1.5707963267949,-1.01700838895767
2.58437147283434,-2.46846416352514,-1.07466505538379,1.97233289211403,1.5707963267949,-1.01357514603944
2.58051814678574,-2.47939305266984,-1.05374769818913,1.96234442406407,1.5707963267949,-1.00972181999084
2.57614393556722,-2.49125837765227,-1.03098834152055,1.95145039237792,1.5707963267949,-1.00534760877233
2.57109429258131,-2.50435396644027,-1.00581016803847,1.93936780768384,1.5707963267949,-1.00029796578642
2.56510944887326,-2.51917349644381,-0.977244240167413,1.92562140981633,1.5707963267949,-0.994313122078363
2.55768387518122,-2.53667741398425,-0.943405899647797,1.90928698683715,1.5707963267949,-0.98688754838632
2.54751560258211,-2.55933868642968,-0.899443603944471,1.88798596357926,1.5707963267949,-0.976719275787214
2.52095633232195,-2.61306861528572,-0.794541788010348,1.83681407650117,1.5707963267949,-0.950160005527058
